"","tourney_name","tourney_id","name","link","display"
"135","Brooklyn Bridge Battle Tournament",8239,"Yellowfruit Finals","https://hsquizbowl.org/db/tournaments/8239/stats/yellowfruit_finals/individuals","Brooklyn Bridge Battle Tournament <8239> - Yellowfruit Finals"
"136","Brooklyn Bridge Battle Tournament",8239,"Yellowfruit Combined","https://hsquizbowl.org/db/tournaments/8239/stats/yellowfruit_combined/individuals","Brooklyn Bridge Battle Tournament <8239> - Yellowfruit Combined"
"137","ARCHIVE Online Mirror",8238,"Prelims","https://hsquizbowl.org/db/tournaments/8238/stats/prelims/individuals","ARCHIVE Online Mirror <8238> - Prelims"
"138","ARCHIVE Online Mirror",8238,"Playoffs","https://hsquizbowl.org/db/tournaments/8238/stats/playoffs/individuals","ARCHIVE Online Mirror <8238> - Playoffs"
"139","ARCHIVE Online Mirror",8238,"Finals","https://hsquizbowl.org/db/tournaments/8238/stats/finals/individuals","ARCHIVE Online Mirror <8238> - Finals"
"140","Acronym 16 @ uOttawa",8237,"Prelims","https://hsquizbowl.org/db/tournaments/8237/stats/prelims/individuals","Acronym 16 @ uOttawa <8237> - Prelims"
"141","Acronym 16 @ uOttawa",8237,"All Games","https://hsquizbowl.org/db/tournaments/8237/stats/all_games/individuals","Acronym 16 @ uOttawa <8237> - All Games"
"142","Acronym @ UWaterloo",8236,"All Games","https://hsquizbowl.org/db/tournaments/8236/stats/all_games/individuals","Acronym @ UWaterloo <8236> - All Games"
"143","NASAT Mirror @McGill Online",8235,"Rounds 1-5","https://hsquizbowl.org/db/tournaments/8235/stats/rounds_1-5/individuals","NASAT Mirror @McGill Online <8235> - Rounds 1-5"
"144","NASAT Mirror @McGill Online",8235,"Prelims","https://hsquizbowl.org/db/tournaments/8235/stats/prelims/individuals","NASAT Mirror @McGill Online <8235> - Prelims"
"145","IQBT NASAT",8234,"Preliminary Rounds","https://hsquizbowl.org/db/tournaments/8234/stats/preliminary_rounds/individuals","IQBT NASAT <8234> - Preliminary Rounds"
"146","IQBT NASAT",8234,"Playoff rounds","https://hsquizbowl.org/db/tournaments/8234/stats/playoff_rounds/individuals","IQBT NASAT <8234> - Playoff rounds"
"147","IQBT NASAT",8234,"All games","https://hsquizbowl.org/db/tournaments/8234/stats/all_games/individuals","IQBT NASAT <8234> - All games"
"148","EMACS (CO Weekend Mirror)",8233,"Round Robin","https://hsquizbowl.org/db/tournaments/8233/stats/round_robin/individuals","EMACS (CO Weekend Mirror) <8233> - Round Robin"
"149","MSQB Madness III: The Threequel",8232,"All Games (1-7)","https://hsquizbowl.org/db/tournaments/8232/stats/all_games_%281-7%29/individuals/","MSQB Madness III: The Threequel <8232> - All Games (1-7)"
"150","2023 PACE NSC",8231,"Prelims","https://hsquizbowl.org/db/tournaments/8231/stats/prelims/individuals","2023 PACE NSC <8231> - Prelims"
"151","2023 PACE NSC",8231,"Playoffs","https://hsquizbowl.org/db/tournaments/8231/stats/playoffs/individuals","2023 PACE NSC <8231> - Playoffs"
"152","2023 PACE NSC",8231,"Superplayoffs","https://hsquizbowl.org/db/tournaments/8231/stats/superplayoffs/individuals","2023 PACE NSC <8231> - Superplayoffs"
"153","2023 PACE NSC",8231,"Combined","https://hsquizbowl.org/db/tournaments/8231/stats/combined/individuals","2023 PACE NSC <8231> - Combined"
"154","East Tennessee End-of-Summer Academic Party",8230,"Round Robin - Daytime","https://hsquizbowl.org/db/tournaments/8230/stats/round_robin_-_daytime/individuals","East Tennessee End-of-Summer Academic Party <8230> - Round Robin - Daytime"
"155","East Tennessee End-of-Summer Academic Party",8230,"Round Robin - Evening","https://hsquizbowl.org/db/tournaments/8230/stats/round_robin_-_evening/individuals","East Tennessee End-of-Summer Academic Party <8230> - Round Robin - Evening"
"156","ACRONYM 16 at VCU",8229,"All Games","https://hsquizbowl.org/db/tournaments/8229/stats/all_games/individuals","ACRONYM 16 at VCU <8229> - All Games"
"157","VCU Open (NASAT Mirror):",8228,"Final Report (All Games)","https://hsquizbowl.org/db/tournaments/8228/stats/final_report_%28all_games%29/individuals","VCU Open (NASAT Mirror): <8228> - Final Report (All Games)"
"158","VCU Open (NASAT Mirror):",8228,"Round 6 (Lunch)","https://hsquizbowl.org/db/tournaments/8228/stats/round_6_%28lunch%29/individuals","VCU Open (NASAT Mirror): <8228> - Round 6 (Lunch)"
"159","Mohit 2023",8227,"All Games","https://hsquizbowl.org/db/tournaments/8227/stats/all_games/individuals","Mohit 2023 <8227> - All Games"
"160","SUNSET",8226,"MAKEMAKE Prelims (1-5)","https://hsquizbowl.org/db/tournaments/8226/stats/makemake_prelims_%281-5%29/individuals","SUNSET <8226> - MAKEMAKE Prelims (1-5)"
"161","SUNSET",8226,"MAKEMAKE Playoffs (6-10)","https://hsquizbowl.org/db/tournaments/8226/stats/makemake_playoffs_%286-10%29/individuals","SUNSET <8226> - MAKEMAKE Playoffs (6-10)"
"162","SUNSET",8226,"MAKEMAKE Finals (11)","https://hsquizbowl.org/db/tournaments/8226/stats/makemake_finals_%2811%29/individuals","SUNSET <8226> - MAKEMAKE Finals (11)"
"163","SUNSET",8226,"MAKEMAKE All Games (1-11)","https://hsquizbowl.org/db/tournaments/8226/stats/makemake_all_games_%281-11%29/individuals","SUNSET <8226> - MAKEMAKE All Games (1-11)"
"164","SUNSET",8226,"IQBT Prelims (1-7)","https://hsquizbowl.org/db/tournaments/8226/stats/iqbt_prelims_%281-7%29/individuals","SUNSET <8226> - IQBT Prelims (1-7)"
"165","SUNSET",8226,"IQBT Playoffs (8-10)","https://hsquizbowl.org/db/tournaments/8226/stats/iqbt_playoffs_%288-10%29/individuals","SUNSET <8226> - IQBT Playoffs (8-10)"
"166","SUNSET",8226,"IQBT Placement Game (11)","https://hsquizbowl.org/db/tournaments/8226/stats/iqbt_placement_game_%2811%29/individuals","SUNSET <8226> - IQBT Placement Game (11)"
"167","SUNSET",8226,"IQBT All Games (1-11)","https://hsquizbowl.org/db/tournaments/8226/stats/iqbt_all_games_%281-11%29/individuals","SUNSET <8226> - IQBT All Games (1-11)"
"168","ACRONYM 16 Second Mirror",8225,"Prelims (Complete)","https://hsquizbowl.org/db/tournaments/8225/stats/prelims_%28complete%29/individuals","ACRONYM 16 Second Mirror <8225> - Prelims (Complete)"
"169","ACRONYM 16 Second Mirror",8225,"Playoffs","https://hsquizbowl.org/db/tournaments/8225/stats/playoffs/individuals","ACRONYM 16 Second Mirror <8225> - Playoffs"
"170","ACRONYM 16 Second Mirror",8225,"Combined","https://hsquizbowl.org/db/tournaments/8225/stats/combined/individuals","ACRONYM 16 Second Mirror <8225> - Combined"
"171","2023 HSNCT Open Mirror @ Toronto",8224,"Saturday Prelims","https://hsquizbowl.org/db/tournaments/8224/stats/saturday_prelims/individuals","2023 HSNCT Open Mirror @ Toronto <8224> - Saturday Prelims"
"172","2023 HSNCT Open Mirror @ Toronto",8224,"Saturday All Games","https://hsquizbowl.org/db/tournaments/8224/stats/saturday_all_games/individuals","2023 HSNCT Open Mirror @ Toronto <8224> - Saturday All Games"
"173","2023 HSNCT Open Mirror @ Toronto",8224,"Sunday Prelims","https://hsquizbowl.org/db/tournaments/8224/stats/sunday_prelims/individuals","2023 HSNCT Open Mirror @ Toronto <8224> - Sunday Prelims"
"174","2023 HSNCT Open Mirror @ Toronto",8224,"Sunday All Games","https://hsquizbowl.org/db/tournaments/8224/stats/sunday_all_games/individuals","2023 HSNCT Open Mirror @ Toronto <8224> - Sunday All Games"
"175","POAST II",8223,"Prelims","https://hsquizbowl.org/db/tournaments/8223/stats/prelims/individuals","POAST II <8223> - Prelims"
"176","POAST II",8223,"Playoffs","https://hsquizbowl.org/db/tournaments/8223/stats/playoffs/individuals","POAST II <8223> - Playoffs"
"177","POAST II",8223,"Combined w/ Final Placements","https://hsquizbowl.org/db/tournaments/8223/stats/combined_w__final_placements/individuals","POAST II <8223> - Combined w/ Final Placements"
"178","ALG",8221,"Combined","https://hsquizbowl.org/db/tournaments/8221/stats/combined/individuals","ALG <8221> - Combined"
"179","Planes, Trains, and Automobiles @ HSNCT",8220,"Prelims","https://hsquizbowl.org/db/tournaments/8220/stats/prelims/individuals","Planes, Trains, and Automobiles @ HSNCT <8220> - Prelims"
"180","Planes, Trains, and Automobiles @ HSNCT",8220,"Playoffs","https://hsquizbowl.org/db/tournaments/8220/stats/playoffs/individuals","Planes, Trains, and Automobiles @ HSNCT <8220> - Playoffs"
"181","Planes, Trains, and Automobiles @ HSNCT",8220,"All Games and Final Rankings","https://hsquizbowl.org/db/tournaments/8220/stats/all_games_and_final_rankings/individuals","Planes, Trains, and Automobiles @ HSNCT <8220> - All Games and Final Rankings"
"182","Shock of the Old @ Toronto",8219,"All Games","https://hsquizbowl.org/db/tournaments/8219/stats/all_games/individuals","Shock of the Old @ Toronto <8219> - All Games"
"183","Cabin John MS-Robert Frost MS Scrimmage",8218,"Scrim","https://hsquizbowl.org/db/tournaments/8218/stats/scrim/individuals","Cabin John MS-Robert Frost MS Scrimmage <8218> - Scrim"
"184","Planet of the Guerillas @ Toronto",8217,"All Games","https://hsquizbowl.org/db/tournaments/8217/stats/all_games/individuals","Planet of the Guerillas @ Toronto <8217> - All Games"
"185","SuMO Trash: ALL HAIL SUNSPHERE",8216,"Round Robin","https://hsquizbowl.org/db/tournaments/8216/stats/round_robin/individuals","SuMO Trash: ALL HAIL SUNSPHERE <8216> - Round Robin"
"186","SuMO VIII: Follow The Winding Waters",8215,"Prelims","https://hsquizbowl.org/db/tournaments/8215/stats/prelims/individuals","SuMO VIII: Follow The Winding Waters <8215> - Prelims"
"187","SuMO VIII: Follow The Winding Waters",8215,"Playoffs","https://hsquizbowl.org/db/tournaments/8215/stats/playoffs/individuals","SuMO VIII: Follow The Winding Waters <8215> - Playoffs"
"188","2023 Canadian Novice Online @ McGill (High School)",8214,"Prelims","https://hsquizbowl.org/db/tournaments/8214/stats/prelims/individuals","2023 Canadian Novice Online @ McGill (High School) <8214> - Prelims"
"189","2023 Canadian Novice Online @ McGill (High School)",8214,"All Games","https://hsquizbowl.org/db/tournaments/8214/stats/all_games/individuals","2023 Canadian Novice Online @ McGill (High School) <8214> - All Games"
"190","Lore Dump 2: More Lore",8213,"Prelims","https://hsquizbowl.org/db/tournaments/8213/stats/prelims/individuals","Lore Dump 2: More Lore <8213> - Prelims"
"191","Lore Dump 2: More Lore",8213,"Playoffs","https://hsquizbowl.org/db/tournaments/8213/stats/playoffs/individuals","Lore Dump 2: More Lore <8213> - Playoffs"
"192","Lore Dump 2: More Lore",8213,"Complete","https://hsquizbowl.org/db/tournaments/8213/stats/complete/individuals","Lore Dump 2: More Lore <8213> - Complete"
"193","2023 Middle School Interstate National Tournament",8212,"Lunch (Rounds 1-5)","https://hsquizbowl.org/db/tournaments/8212/stats/lunch_%28rounds_1-5%29/individuals","2023 Middle School Interstate National Tournament <8212> - Lunch (Rounds 1-5)"
"194","2023 Middle School Interstate National Tournament",8212,"All Games","https://hsquizbowl.org/db/tournaments/8212/stats/all_games/individuals","2023 Middle School Interstate National Tournament <8212> - All Games"
"195","MRNA II UK Mirror",8211,"Prelims","https://hsquizbowl.org/db/tournaments/8211/stats/prelims/individuals","MRNA II UK Mirror <8211> - Prelims"
"196","MRNA II UK Mirror",8211,"Playoffs","https://hsquizbowl.org/db/tournaments/8211/stats/playoffs/individuals","MRNA II UK Mirror <8211> - Playoffs"
"197","MRNA II UK Mirror",8211,"Combined","https://hsquizbowl.org/db/tournaments/8211/stats/combined/individuals","MRNA II UK Mirror <8211> - Combined"
"198","MRNA II UK Mirror",8211,"Final","https://hsquizbowl.org/db/tournaments/8211/stats/final/individuals","MRNA II UK Mirror <8211> - Final"
"199","MRNA II UK Mirror",8211,"All Games","https://hsquizbowl.org/db/tournaments/8211/stats/all_games/individuals","MRNA II UK Mirror <8211> - All Games"
"200","The 2023 Scottie",8210,"Prelims (1-5)","https://hsquizbowl.org/db/tournaments/8210/stats/prelims_%281-5%29/individuals","The 2023 Scottie <8210> - Prelims (1-5)"
"201","The 2023 Scottie",8210,"Championship Afternoon","https://hsquizbowl.org/db/tournaments/8210/stats/championship_afternoon/individuals","The 2023 Scottie <8210> - Championship Afternoon"
"202","The 2023 Scottie",8210,"Standard Afternoon (6-8)","https://hsquizbowl.org/db/tournaments/8210/stats/standard_afternoon_%286-8%29/individuals","The 2023 Scottie <8210> - Standard Afternoon (6-8)"
"203","The 2023 Scottie",8210,"Standard Final Placement","https://hsquizbowl.org/db/tournaments/8210/stats/standard_final_placement/individuals","The 2023 Scottie <8210> - Standard Final Placement"
"204","The 2023 Scottie",8210,"All Games (No Placement)","https://hsquizbowl.org/db/tournaments/8210/stats/all_games_%28no_placement%29/individuals","The 2023 Scottie <8210> - All Games (No Placement)"
"205","Planes, Trains, and Automobiles @ MSNCT",8209,"Prelims","https://hsquizbowl.org/db/tournaments/8209/stats/prelims/individuals","Planes, Trains, and Automobiles @ MSNCT <8209> - Prelims"
"206","Planes, Trains, and Automobiles @ MSNCT",8209,"All Games","https://hsquizbowl.org/db/tournaments/8209/stats/all_games/individuals","Planes, Trains, and Automobiles @ MSNCT <8209> - All Games"
"207","Eastside Annual Scholastic Tournament (EAST) VI",8208,"Prelims","https://hsquizbowl.org/db/tournaments/8208/stats/prelims/individuals","Eastside Annual Scholastic Tournament (EAST) VI <8208> - Prelims"
"208","Eastside Annual Scholastic Tournament (EAST) VI",8208,"Playoffs","https://hsquizbowl.org/db/tournaments/8208/stats/playoffs/individuals","Eastside Annual Scholastic Tournament (EAST) VI <8208> - Playoffs"
"209","Eastside Annual Scholastic Tournament (EAST) VI",8208,"Combined","https://hsquizbowl.org/db/tournaments/8208/stats/combined/individuals","Eastside Annual Scholastic Tournament (EAST) VI <8208> - Combined"
"210","Northeast Regional Championships (Stats)",8206,"Saturday Prelims","https://hsquizbowl.org/db/tournaments/8206/stats/saturday_prelims/individuals","Northeast Regional Championships (Stats) <8206> - Saturday Prelims"
"211","Northeast Regional Championships (Stats)",8206,"Tiebreaker","https://hsquizbowl.org/db/tournaments/8206/stats/tiebreaker/individuals","Northeast Regional Championships (Stats) <8206> - Tiebreaker"
"212","Northeast Regional Championships (Stats)",8206,"Sunday Playoffs","https://hsquizbowl.org/db/tournaments/8206/stats/sunday_playoffs/individuals","Northeast Regional Championships (Stats) <8206> - Sunday Playoffs"
"213","Northeast Regional Championships (Stats)",8206,"All Games","https://hsquizbowl.org/db/tournaments/8206/stats/all_games/individuals","Northeast Regional Championships (Stats) <8206> - All Games"
"214","2023 UQC DART Nationwide",8205,"Prelims","https://hsquizbowl.org/db/tournaments/8205/stats/prelims/individuals","2023 UQC DART Nationwide <8205> - Prelims"
"215","2023 UQC DART Nationwide",8205,"Playoffs","https://hsquizbowl.org/db/tournaments/8205/stats/playoffs/individuals","2023 UQC DART Nationwide <8205> - Playoffs"
"216","2023 UQC DART Nationwide",8205,"Overall","https://hsquizbowl.org/db/tournaments/8205/stats/overall/individuals","2023 UQC DART Nationwide <8205> - Overall"
"217","MSHSAA Class 5 District 4 Tournament",8202,"All Games","https://hsquizbowl.org/db/tournaments/8202/stats/all_games/individuals","MSHSAA Class 5 District 4 Tournament <8202> - All Games"
"218","2023 Deep Bench",8201,"TossupOnly","https://hsquizbowl.org/db/tournaments/8201/stats/tossuponly/individuals","2023 Deep Bench <8201> - TossupOnly"
"219","2023 Deep Bench",8201,"Quads","https://hsquizbowl.org/db/tournaments/8201/stats/quads/individuals","2023 Deep Bench <8201> - Quads"
"220","ACRONYM 16 @ UChicago",8198,"Prelims","https://hsquizbowl.org/db/tournaments/8198/stats/prelims/individuals","ACRONYM 16 @ UChicago <8198> - Prelims"
"221","ACRONYM 16 @ UChicago",8198,"Finals","https://hsquizbowl.org/db/tournaments/8198/stats/finals/individuals","ACRONYM 16 @ UChicago <8198> - Finals"
"222","ACRONYM 16 @ UChicago",8198,"Combined","https://hsquizbowl.org/db/tournaments/8198/stats/combined/individuals","ACRONYM 16 @ UChicago <8198> - Combined"
"223","SANDS National Online Mirror",8197,"All Games","https://hsquizbowl.org/db/tournaments/8197/stats/all_games/individuals","SANDS National Online Mirror <8197> - All Games"
"224","C++ at Stanford",8195,"All Games","https://hsquizbowl.org/db/tournaments/8195/stats/all_games/individuals","C++ at Stanford <8195> - All Games"
"225","Canadian Novice @ Northwestern",8194,"Final","https://hsquizbowl.org/db/tournaments/8194/stats/final/individuals","Canadian Novice @ Northwestern <8194> - Final"
"226","On Cinema at the Buzzer",8193,"Round Robin","https://hsquizbowl.org/db/tournaments/8193/stats/round_robin/individuals","On Cinema at the Buzzer <8193> - Round Robin"
"227","On Cinema at the Buzzer",8193,"Finals (Plus Play-In)","https://hsquizbowl.org/db/tournaments/8193/stats/finals_%28plus_play-in%29/individuals","On Cinema at the Buzzer <8193> - Finals (Plus Play-In)"
"228","On Cinema at the Buzzer",8193,"Combined","https://hsquizbowl.org/db/tournaments/8193/stats/combined/individuals","On Cinema at the Buzzer <8193> - Combined"
"229","2023 UQC April Challenge",8192,"Prelims","https://hsquizbowl.org/db/tournaments/8192/stats/prelims/individuals","2023 UQC April Challenge <8192> - Prelims"
"230","2023 UQC April Challenge",8192,"Playoffs","https://hsquizbowl.org/db/tournaments/8192/stats/playoffs/individuals","2023 UQC April Challenge <8192> - Playoffs"
"231","2023 UQC April Challenge",8192,"Combined","https://hsquizbowl.org/db/tournaments/8192/stats/combined/individuals","2023 UQC April Challenge <8192> - Combined"
"232","CLEAN",8191,"Prelims (Rounds 1-2)","https://hsquizbowl.org/db/tournaments/8191/stats/prelims_%28rounds_1-2%29/individuals","CLEAN <8191> - Prelims (Rounds 1-2)"
"233","CLEAN",8191,"Playoffs (Rounds 3-5)","https://hsquizbowl.org/db/tournaments/8191/stats/playoffs_%28rounds_3-5%29/individuals","CLEAN <8191> - Playoffs (Rounds 3-5)"
"234","CLEAN",8191,"Finals (Round 6)","https://hsquizbowl.org/db/tournaments/8191/stats/finals_%28round_6%29/individuals","CLEAN <8191> - Finals (Round 6)"
"235","CLEAN",8191,"Combined","https://hsquizbowl.org/db/tournaments/8191/stats/combined/individuals","CLEAN <8191> - Combined"
